home_team,away_team,home_score,away_score,home_odds,away_odds,date,season,league,venue,attendance,over_under,home_rating,away_rating
Cavaliers,Bulls,99,94,1.5,2.98,2015-04-05,2015,NBA,Cavaliers,,,1670.1493,1551.4613
Pacers,Heat,112,89,2.04,1.96,2015-04-05,2015,NBA,Pacers,,,1466.5551,1473.8291
Lakers,Clippers,78,106,9.26,1.12,2015-04-05,2015,NBA,Lakers,,,1320.4623,1687.1991
Knicks,Sixers,101,91,2.45,1.69,2015-04-05,2015,NBA,Knicks,,,1247.7606,1312.5758
Thunder,Rockets,112,115,2.13,1.88,2015-04-05,2015,NBA,Thunder,,,1599.2903,1620.7844
Kings,Jazz,95,101,3.01,1.5,2015-04-05,2015,NBA,Kings,,,1414.5632,1535.7163
Spurs,Warriors,107,92,2.64,1.61,2015-04-05,2015,NBA,Spurs,,,1701.5494,1787.6008
Nets,Trailblazers,106,96,3.42,1.41,2015-04-06,2015,NBA,Nets,,,1472.3794,1625.7427
Hawks,Suns,96,69,1.51,2.98,2015-04-07,2015,NBA,Hawks,,,1612.3566,1493.7844
Clippers,Lakers,105,100,1.11,9.86,2015-04-07,2015,NBA,Clippers,,,1693.2736,1314.3878
Heat,Hornets,105,100,1.95,2.05,2015-04-07,2015,NBA,Heat,,,1461.394,1452.5155
Pelicans,Warriors,103,100,5.22,1.24,2015-04-07,2015,NBA,Pelicans,,,1524.5966,1774.8202
Thunder,Spurs,88,113,3.02,1.49,2015-04-07,2015,NBA,Thunder,,,1591.9996,1714.3301
Kings,Timberwolves,116,111,1.51,2.98,2015-04-07,2015,NBA,Kings,,,1407.4216,1288.8284
Nets,Hawks,111,114,3.18,1.46,2015-04-08,2015,NBA,Nets,,,1484.8717,1619.9884
Hornets,Raptors,74,92,2.54,1.65,2015-04-08,2015,NBA,Hornets,,,1448.0067,1522.9928
Mavericks,Suns,107,104,1.69,2.44,2015-04-08,2015,NBA,Mavericks,,,1549.8549,1486.1526
Nuggets,Lakers,119,101,1.56,2.79,2015-04-08,2015,NBA,Nuggets,,,1415.0565,1313.7802
Pistons,Celtics,103,113,2.11,1.9,2015-04-08,2015,NBA,Pistons,,,1455.8688,1474.3599
Grizzlies,Pelicans,110,74,1.82,2.22,2015-04-08,2015,NBA,Grizzlies,,,1567.7616,1533.5389
Bucks,Cavaliers,99,104,4.47,1.29,2015-04-08,2015,NBA,Bucks,,,1456.6367,1672.7987
Knicks,Pacers,86,102,4.59,1.28,2015-04-08,2015,NBA,Knicks,,,1256.8353,1478.9901
Magic,Bulls,105,103,4.7,1.27,2015-04-08,2015,NBA,Magic,,,1321.6888,1548.8119
Sixers,Wizards,90,119,4.33,1.3,2015-04-08,2015,NBA,Sixers,,,1303.5011,1512.2498
Trailblazers,Timberwolves,116,91,1.15,7.57,2015-04-08,2015,NBA,Trailblazers,,,1613.2504,1286.1777
Spurs,Rockets,110,98,1.55,2.82,2015-04-08,2015,NBA,Spurs,,,1731.9565,1628.0751
Jazz,Kings,103,91,1.47,3.15,2015-04-08,2015,NBA,Jazz,,,1542.8579,1410.0723
Warriors,Trailblazers,116,105,1.42,3.38,2015-04-09,2015,NBA,Warriors,,,1765.8778,1615.5032
Heat,Bulls,78,89,2.55,1.65,2015-04-09,2015,NBA,Heat,,,1465.9028,1541.5483
Hawks,Hornets,104,80,1.33,4.05,2015-04-10,2015,NBA,Hawks,,,1624.8785,1431.3483
Nets,Wizards,117,80,2.3,1.77,2015-04-10,2015,NBA,Nets,,,1479.9816,1525.9258
Cavaliers,Celtics,90,99,1.34,3.97,2015-04-10,2015,NBA,Cavaliers,,,1677.1616,1488.0189
Nuggets,Mavericks,143,144,3.13,1.47,2015-04-10,2015,NBA,Nuggets,,,1421.3248,1552.6273
Pistons,Pacers,103,107,2.3,1.77,2015-04-10,2015,NBA,Pistons,,,1442.2097,1487.4711
Rockets,Spurs,103,104,2.92,1.52,2015-04-10,2015,NBA,Rockets,,,1623.349,1736.6826
Lakers,Timberwolves,106,98,1.87,2.15,2015-04-10,2015,NBA,Lakers,,,1307.5118,1283.9249
Pelicans,Suns,90,75,1.81,2.23,2015-04-10,2015,NBA,Pelicans,,,1519.2802,1483.3801
Knicks,Bucks,91,99,4.23,1.31,2015-04-10,2015,NBA,Knicks,,,1248.3544,1452.2738
Thunder,Kings,116,103,1.38,3.64,2015-04-10,2015,NBA,Thunder,,,1574.3732,1406.0012
Magic,Raptors,99,101,4.36,1.3,2015-04-10,2015,NBA,Magic,,,1328.9524,1539.6512
Jazz,Grizzlies,88,89,2.22,1.82,2015-04-10,2015,NBA,Jazz,,,1546.929,1582.0204
Bulls,Sixers,114,107,1.22,5.56,2015-04-11,2015,NBA,Bulls,,,1553.5645,1289.8251
Warriors,Timberwolves,110,101,1.06,15.0,2015-04-11,2015,NBA,Warriors,,,1769.3885,1278.4835
Clippers,Grizzlies,94,86,1.54,2.85,2015-04-11,2015,NBA,Clippers,,,1693.8812,1587.071
Heat,Raptors,104,107,2.67,1.6,2015-04-11,2015,NBA,Heat,,,1453.8867,1542.7217
Magic,Knicks,79,80,1.62,2.62,2015-04-11,2015,NBA,Magic,,,1325.882,1242.407
Trailblazers,Jazz,105,111,1.67,2.5,2015-04-11,2015,NBA,Trailblazers,,,1611.9924,1541.8783
Celtics,Cavaliers,117,78,3.32,1.43,2015-04-12,2015,NBA,Celtics,,,1509.3137,1655.8668
Nuggets,Kings,122,111,1.92,2.09,2015-04-12,2015,NBA,Nuggets,,,1417.736,1402.454
Pistons,Hornets,116,77,1.96,2.05,2015-04-12,2015,NBA,Pistons,,,1434.5623,1426.6486
Rockets,Pelicans,121,114,1.59,2.7,2015-04-12,2015,NBA,Rockets,,,1619.5032,1526.9019
Pacers,Thunder,116,104,2.61,1.62,2015-04-12,2015,NBA,Pacers,,,1495.1185,1577.9204
Lakers,Mavericks,106,120,5.06,1.25,2015-04-12,2015,NBA,Lakers,,,1312.9532,1556.2162
Bucks,Nets,96,73,2.28,1.78,2015-04-12,2015,NBA,Bucks,,,1458.2212,1500.6542
Spurs,Suns,107,91,1.22,5.59,2015-04-12,2015,NBA,Spurs,,,1740.5284,1475.7584
